SAMPLE_KEY,smiles
BJ1898615,Cn1cc(c(n1)-c1ccc(OCc2ccc3ccccc3n2)cc1)-c1ccncc1
BJ1898664,FC(F)(F)c1nc(Nc2ccc(Cl)cc2Cl)ncc1C(=O)NCC1CCOCC1
BJ1898915,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO
BJ1898931,OC[C@@H](O)COc1ccc2CCc3cc(Nc4ccc(F)cc4F)ccc3C(=O)c2c1
BJ1898888,OC(CC1c2ccccc2-c2cncn12)C1CCCCC1
BJ1898976,OC(=O)C(\Cc1ccccc1[N+]([O-])=O)=N\Nc1nc(cs1)-c1ccc(Cl)c(Cl)c1
BJ1898754,Cc1cncc(CN2CCC(CC2)=C2c3ccc(Cl)cc3CCc3cccnc23)c1
BJ1899049,Oc1ccc(C(=O)\C=C\c2ccc(O)c(O)c2)c(O)c1
BJ1898446,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
BJ1898466,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
BJ1898620,CN(C)Cc1ccc(cc1)S(=O)(=O)n1ccc(c1)\C=C\C(=O)NO
BJ1898705,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1
BJ1898969,CCCCNc1ncc(-c2ccc(CN3CCOCC3)cn2)c(N[C@H]2CC[C@H](O)CC2)n1
BJ1898565,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1
BJ1898530,O=C1Nc2ccccc2\C1=C1/Nc2ccccc2C1=O
BJ1898556,[H][C@@]12Cc3ccc(OC)c(OC)c3CN1CCc1cc(OC)c(OC)cc21
BJ1898546,[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@@H](O)C[C@@](O)([C@@H](OC(=O)c5ccccc5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C
BJ1898603,FC(F)(F)c1ccc(Oc2cccc(CC3CCN(CC3)C(=O)Nc3cccnc3)c2)nc1
BJ1898653,Cn1cc(cn1)-c1ccc2ncc(Cc3ccc4ncccc4c3)n2n1
BJ1898693,COc1ccc(CNCc2cccc3ccccc23)cc1
BJ1898608,OC(=O)[C@@H]1CCC[C@H]1C(=O)c1ccc(cc1)-c1ccc(NC(=O)Nc2ccccc2)cc1
BJ1898995,Cc1ccc(CNc2ncnc3ccc(cc23)-c2ccc(CO)o2)o1
BJ1898922,COCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)C=C)c3)n2)cc1
BJ1898902,CC(=O)O\N=C1\C(=O)N(Cc2cc(Cl)ccc2Cl)c2ccc(Cl)cc12
BJ1898876,Fc1c(Cl)cccc1C(=O)N1CCN(Cc2cccc(Nc3nccs3)n2)CC1
BJ1898991,CCCCN(Cc1ccc(cc1)C(=O)NO)C(=O)Nc1ccccc1
BJ1898966,COc1ccc(cc1)-n1c(C)c([N+]([O-])=O)c2ccc(O)cc12
BJ1898853,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1
BJ1898786,NC1CCN(C1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)C1CC1
BJ1898455,CCC[C@H](NC(=O)C(=C\c1cccc(Br)n1)\C#N)c1ccccc1
BJ1898478,COc1ccc(cc1)-c1coc2cc(O)ccc2c1=O
BJ1898698,CCn1c(N)c(C(=O)NC)c(=O)c2ccc(nc12)C#C[C@@](C)(O)COC
BJ1898658,OC(=O)[C@@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](CC1)Oc1cccc(Cl)c1F
BJ1898624,CS(=O)(=O)N1CCc2c1nc(nc2-c1cnc(N)nc1)N1CCOCC1
BJ1898445,COC(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)c1ccc(C)cc1
BJ1898547,[H][C@@]12C[C@@]3(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@]1(COC(=O)c1ccccc1)[C@@]1([H])O[C@]2(O)C[C@]3(C)O1
BJ1898450,Cc1cccc(n1)-c1nn2CCCc2c1-c1ccnc2ccc(cc12)C(N)=O
BJ1898501,[H][C@]12CCC[N+]3([O-])CCC[C@]([H])([C@@]4([H])CCCC(=O)N4C1)[C@]23[H]
BJ1898691,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(O)=O
BJ1898655,CCN1C[C@H](C)n2c(c(O)c3c2c(nn(Cc2ccc(F)c(Cl)c2)c3=O)C(=O)NC)C1=O
BJ1898905,Cc1ccc(cc1)S(=O)(=O)c1ccc(o1)[N+]([O-])=O
BJ1898910,COc1ccc(cc1)-c1cnc2c(cnn2c1)-c1cccc2ncccc12
BJ1898890,CC(=O)Nc1nc2c(Oc3cc(ncn3)-c3ccc(cc3)C(F)(F)F)cccc2s1
BJ1899001,Cc1cccc(n1)-c1[nH]c(CNc2ccccc2F)nc1-c1ccc2ncnn2c1
BJ1898979,Brc1cncc(c1)C(=O)N1CCC(CC1)N1CCCC1
BJ1898957,COc1cc(OC)c2c(c1)nc([nH]c2=O)-c1cc(C)c(OCCO)c(C)c1
BJ1898739,CC(C(O)=O)c1ccc2Sc3ccccc3C(=O)Cc2c1
BJ1899040,CNCc1cc(-c2ccccc2F)n(c1)S(=O)(=O)c1cccnc1
BJ1898465,[H][C@]12CCC(=C)[C@@H](C\C=C3/C(O)COC3=O)[C@]1(C)CC[C@@H](O)[C@@]2(C)CO
BJ1898492,Oc1cc(O)c2c(c1)oc(-c1cc(O)c(O)c(O)c1)c(O)c2=O
BJ1898609,Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@H]1CCCN(C1)C(=O)C=C
BJ1898696,[H][C@]12CCC3C4CCC(=O)[C@@]4(C)CCC3[C@@]1(C)CC[C@@H](O)C2
BJ1898246,O=C1NC(=O)\C(S1)=C\c1ccc2nccc(-c3ccncc3)c2c1
BJ1898454,CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1OC(=O)C(C)C)C(C)C
BJ1898435,Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl
BJ1898560,CN(C)CC\C=C1\c2ccccc2COc2ccc(CC(O)=O)cc12
BJ1898538,COc1cc2CC[n+]3cc4c(OC)c(OC)ccc4cc3-c2cc1OC
BJ1898480,COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2O1
BJ1898588,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N
BJ1898685,O=C(C1CC1)c1ccc(OCCCc2c[nH]cn2)cc1
BJ1898597,OC(=O)CCC1CCC(CC1)(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1
BJ1898986,CC(=O)Nc1ccc(Cc2ccc(NC(C)=O)cc2)cc1
BJ1898903,CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1
BJ1898877,CCOC(=O)CCNc1cc(nc(n1)-c1ccccn1)N1CCc2ccccc2CC1
BJ1898968,SCCCC(=O)NC1CCN(CC1)C(=O)COc1ccc(Cl)cc1Cl
BJ1898944,COc1cc2ncnc(Sc3nnc(C)s3)c2cc1OC
BJ1898838,OCCOc1ccc(cc1)C(\c1ccccc1)=C(\CCCl)c1ccccc1
BJ1898477,Oc1ccc2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O
BJ1898505,OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)CCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
BJ1898643,Nc1nc(NCCNc2ncc(c(n2)-c2ccc(Cl)cc2Cl)-n2ccnc2)ccc1[N+]([O-])=O
BJ1898654,CCc1cc2C(=O)c3c([nH]c4cc(ccc34)C#N)C(C)(C)c2cc1N1CCC(CC1)N1CCOCC1
BJ1898464,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC(C#N)c3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
BJ1898444,NC(=O)c1noc(n1)[C@H](CCCC1CCCCC1)CC(=O)NO
BJ1898423,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)[nH]n1
BJ1898441,O=C(NCC#N)c1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1
BJ1898414,O=C(Nc1ncc(SCCN2CCCC2)s1)[C@@]1(C[C@H]1C1CCCCC1)c1ccc(cc1)S(=O)(=O)C1CC1
BJ1898488,Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccc(O)c(O)c1
BJ1898683,CC(C)NC[C@@H](C(=O)N1CCN(CC1)c1ncnc2[C@H](O)C[C@@H](C)c12)c1ccc(Cl)cc1
BJ1898638,CC1(COc2ccc3n(cnc3c2)-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1
BJ1898895,"Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2 |c:18,t:10|"
BJ1899002,CC1Oc2cc(cnc2N)-c2c(CN(C)C(=O)c3ccc(F)cc13)nn(C)c2C#N
BJ1898980,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(O)=O
BJ1898933,Cc1cccc(n1)-c1n[nH]cc1-c1ccc2ncccc2n1
BJ1898728,CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1
BJ1899030,NS(=O)(=O)NCCNc1nonc1C(NO)=Nc1ccc(F)c(Br)c1 |w:16.17|
BJ1898491,Oc1ccc(c(O)c1)-c1oc2cc(O)cc(O)c2c(=O)c1O
BJ1898517,Cc1coc-2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C
BJ1898601,CCC(C)(Oc1ccc(cc1)C1(CCCCC1)c1ccc(OC(C)(CC)C(O)=O)cc1)C(O)=O
BJ1898687,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)\C=C(/C#N)C(N)=S
BJ1898756,[H][C@@]1(N)CCCCN(C1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)C1CC1
BJ1898475,Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1
BJ1898453,COc1ccc(COc2cc3oc(=O)c4cc(ccc4c3cc2OC)C(C)O)cc1
BJ1898434,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1
BJ1898525,COc1ccc(cc1O)-c1cc(=O)c2c(O)cc(O)cc2o1
BJ1898577,Nc1cc(C(Cl)=C(Cl)Cl)c(cc1S(N)(=O)=O)S(N)(=O)=O
BJ1898623,CC(C)c1cc(nc(N)n1)-c1ccc(F)c2ccccc12
BJ1898674,CN1CCN(CC1)c1nc(C2=C(C(=O)NC2=O)c2c[nH]c3ccccc23)c2ccccc2n1 |t:11|
BJ1898583,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1
BJ1898975,CN(C)C(=O)Nc1cccc(c1)-c1ccc(cc1)N(C)C
BJ1898881,COc1ccc(CCC(=O)Nc2nc3ccc(Cl)cc3s2)cc1OC
BJ1898993,Cc1[nH]c2ccccc2c1CCNC(=O)c1cccs1
BJ1898945,CC(=O)Nc1cccc2n(CC(O)=O)c(C)c(Sc3ccc(Cl)cc3)c12
BJ1898923,Clc1ccc(cc1)C12CC3CC(CC(C3)(C1)C(=O)NCc1ccncc1)C2
BJ1898828,Nc1c(CC([O-])=O)cccc1C(=O)c1ccc(Br)cc1
BJ1898714,Nc1nc(N)c2nc(cnc2n1)-c1cccc(O)c1
BJ1898504,Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1
BJ1898528,[H][C@]12c3cc(O)c(O)cc3C[C@@]1(O)COc1c(O)c(O)ccc21
BJ1898680,"C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34C)C1CC=C2n1cnc2ccccc12 |c:21,t:7|"
BJ1898629,C[C@H](NC(=O)[C@@H](O)c1cc(F)cc(F)c1)C(=O)N[C@H]1c2ccccc2-c2ccccc2N(C)C1=O
BJ1898469,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](CC)C(C)C |t:9|
BJ1898489,Oc1ccc(CC=C)cc1-c1cc(CC=C)ccc1O
BJ1898463,OCc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1
BJ1898443,O=C(Nc1ccc(cc1)C1(CCCC1)C#N)c1cccnc1NCc1ccncc1
BJ1898329,[H][C@@](O)(CN(CC(C)C)S(=O)(=O)c1ccc(N)cc1)[C@]([H])(Cc1ccccc1)NC(=O)O[C@@]1([H])CO[C@@]2([H])OCC[C@@]12[H]
BJ1898473,Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccccc1
BJ1898671,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1
BJ1898581,COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1
BJ1898882,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1 |t:5|
BJ1898982,C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1
BJ1898959,O=C(CSc1nc2CCSc2c(=O)n1-c1ccccc1)Nc1ccc(cn1)-c1ccccc1
BJ1898934,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1
BJ1898914,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO
BJ1898719,Cc1ccc(cc1)-n1sc(=O)n(Cc2ccc(F)cc2)c1=O
BJ1899016,Cn1cc(nc1C1CCN(CC1)c1ncnc2[nH]ncc12)-c1ccc(F)c(c1)C(F)(F)F
BJ1898516,Cc1coc-2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12
BJ1898544,Cc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1
BJ1898586,NC(=O)c1cccc(c1)-c1cccc(OC(=O)NC2CCCCC2)c1
BJ1898677,C[C@H](NC(=O)C(=C\c1cccc(Br)n1)\C#N)c1ccccc1
BJ1898183,Cc1ccc(cc1)S(=O)(=O)Nc1nc2ccccc2nc1Nc1ccc2nsnc2c1
BJ1898355,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(I)c(=O)[nH]c1=O
BJ1898332,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1
BJ1898305,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC
BJ1898513,[H][C@]12C=C(OC)C(=O)C[C@]11CCN(C)[C@H]2Cc2ccc(OC)c(O)c12 |t:2|
BJ1898330,COc1cc(ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C
BJ1898575,"CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C |c:25,t:21|"
BJ1898614,Fc1cc(cc(F)c1CN1CCOCC1)-c1cccc2ncc(nc12)-c1cnn(c1)C1CCNCC1
BJ1898663,Cc1cnc(c(C)c1)-c1cc(ncc1Cl)N1CCN(CC1)C(=O)CCS(C)(=O)=O
BJ1898704,S=C=Nc1cccc(NC(=S)NCCCCNC(=S)Nc2cccc(c2)N=C=S)c1
BJ1898994,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl
BJ1898947,[H][C@@]12CC=C[C@]1([H])c1cc(F)cc(F)c1NC2c1cccnc1 |c:3|
BJ1898925,Cc1nccn1CC(=O)N(C(C(=O)NC1CCCCC1)c1ccccc1C)c1cccc(F)c1
BJ1898904,Clc1c2C(=O)CC(=O)c2c(Cl)c(Cl)c1Cl
BJ1898803,"[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C |c:33,t:29|"
BJ1898682,CC(C)(C)c1nc(c(s1)-c1ccnc(N)n1)-c1cccc(NS(=O)(=O)c2c(F)cccc2F)c1F
BJ1898390,COC(C(Oc1nc(C)cc(C)n1)C(O)=O)(c1ccccc1)c1ccccc1
BJ1898421,NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O
BJ1898618,Fc1ccc(cc1)C(=O)N1CCC[C@@H](C1)c1nc(no1)-c1ccc(F)cc1
BJ1898388,CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@@H](C[C@H]1C([O-])=O)C1CCCCC1)C(C)C
BJ1898373,CCCCOc1c(cnc2[nH]ncc12)C(=O)c1c(F)cc(C)cc1F
BJ1898346,CC(C(O)=O)c1ccc(cc1)C(=O)c1cccs1
BJ1898316,Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1
BJ1898572,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc23)c(C)c1
BJ1898302,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc32)no1
BJ1898462,OC[C@H]1O[C@@H](Oc2cc3ccc(=O)oc3cc2O)[C@H](O)[C@@H](O)[C@@H]1O
BJ1898661,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(cc3c(=O)c2c1)-c1cnn(C)c1
BJ1898701,CCS(=O)(=O)N1CC(CC#N)(C1)n1cc(cn1)-c1ncnc2[nH]ccc12
BJ1898983,CN(C)C(=O)c1cc2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n1C1CCCC1
BJ1898960,Cc1cc(\C=C\C#N)cc(C)c1Nc1ccnc(Nc2ccc(cc2)C#N)n1
BJ1898912,"CC1=NN(C(=O)C1=Cc1ccc(o1)-c1cc(C)c(C)cc1[N+]([O-])=O)c1ccc(cc1)C(O)=O |w:7.8,t:1|"
BJ1898864,COC1CCN(CC1)C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F
BJ1898245,OC(Cn1ccnc1)(P(O)(O)=O)P(O)(O)=O
BJ1898422,CN(C)Cc1ccc(cc1)-c1nc2cccc3C(=O)NCCn1c23
BJ1898706,CC(C)n1cnc2c(NCCc3ccc(O)cc3)nc(nc12)-c1csc2ccccc12
BJ1895333,CCOC(=O)COc1ccc2c(c1)oc(cc2=O)-c1ccccc1
BJ1897681,Cc1cc(OCc2nc(cs2)-c2ccccc2Cl)ccc1OCC(O)=O
BJ1895300,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
BJ1895364,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)C(O)CNC(C)(C)C
BJ1895288,OC1=C(C2CC[C@@H](CC2)c2ccc(Cl)cc2)C(=O)c2ccccc2C1=O |c:1|
BJ1896150,Nc1nnc(Sc2ncc(s2)[N+]([O-])=O)s1
BJ1898927,Brc1ccc2[nH]c-3c(CC(=O)Nc4cccnc-34)c2c1
BJ1898972,NCCCN([C@H](CC#C)c1nc2cc(Cl)ccc2c(=O)n1Nc1ccccc1)C(=O)c1cccc(Cl)c1F
BJ1898879,CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)CC1OC(C(O)C1O)n1cc(Br)c2c(N)ncnc12
BJ1898745,C[C@@H](O[C@H]1OCCN(Cc2nn(c(=O)[nH]2)P(O)(O)=O)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F
BJ1898632,CCS(=O)(=O)c1cccc(c1)-c1cc(C(=O)NC2CCN(C)CC2)c(C)c2[nH]c3ncc(C)cc3c12
BJ1898376,OC[C@H]1O[C@H](C(O)[C@H]1O)n1ccc(=O)[nH]c1=O
BJ1895714,CN(C)c1ccc(NC(=O)Nc2cc(C)nc3c(F)cc(F)cc23)cc1
BJ1896367,COc1ccc(cc1OC1CCCC1)C(=O)Nc1c(Cl)cncc1Cl
BJ1898996,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O
BJ1899008,N[C@@H](Cc1ccc(cc1)[N+]([O-])(CCCl)CCCl)C(O)=O
BJ1898712,CN1CCN(CC1)c1nc2ccccc2nc1Cl
BJ1898699,CC(C)CCN1C(C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12
BJ1898681,CN1CCN(CC1)c1cccc(Nc2nc3c(cccn3n2)-c2ccc(cc2)S(C)(=O)=O)c1
BJ1895305,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
BJ1897272,C[C@@H](c1nc(cs1)-c1ccc(cc1)C#N)[C@](O)(Cn1cncn1)c1cc(F)ccc1F
BJ1895385,CCOC(=O)[C@H](CCc1ccccc1)N[C@H](C)C(=O)N1C2CCCCC2C[C@H]1C(O)=O
BJ1895343,Cc1cnc(c[n+]1[O-])C(O)=O
BJ1895370,[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/O)\c1csc(N)n1)C(O)=O |c:6|
BJ1894292,O=C(N1CCCCC1)c1ccc2OCOc2c1
BJ1898917,COc1cc(c(Cl)cc1Cl)-n1c(S)nc2ccccc2c1=O
BJ1899027,[H][C@@]1(O[C@@H]2OC=C([C@@H](CC(=O)OCCc3ccc(O)c(O)c3)\C2=C/C)C(=O)OC)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O |c:5|
BJ1898942,COc1ccc(CCc2nc3cc(ccc3n2C[C@H](C)N2CCOCC2)-c2c(C)noc2C)cc1Cl
BJ1898824,[H][C@@]12C(=O)CC[C@]11CC[C@@H](C)[C@@]2(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]1C)OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C
BJ1898558,Oc1ccc(cc1)[C@H]1COc2cc(O)ccc2C1
BJ1896523,Oc1ccccc1C(=O)\C=C\N1C[C@H]2C[C@@H]1CN2c1ccccn1
BJ1895764,OCCNCCCOc1cccc(Cl)c1Cl
BJ1898962,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(cc3OC)N3CCN(C)CC3)ncc2Cl)c1
BJ1898987,Cc1ccc(Cl)cc1N(CC(=O)Nc1c(F)cccc1F)S(C)(=O)=O
BJ1898711,Cc1ccc(cc1)S(=O)(=O)n1c(N)nc2ccccc12
BJ1898690,[H][C@@](Cc1c[nH]c2ccccc12)(N1C(=O)c2ccccc2C1=O)C(O)=O
BJ1898670,COc1cc(NC(=O)c2ccc(o2)-c2ccc(Cl)cc2)cc(OC)c1
BJ1895341,CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)([O-])=O
BJ1897693,NC(=N)c1cc2ccc(OC(=O)c3cccs3)cc2s1
BJ1895313,[H][C@]12CN(C[C@@]1([H])NCCC2)c1c(F)cc2c(c1OC)n(cc(C(O)=O)c2=O)C1CC1
BJ1895374,CC(C)c1nc(nc(-c2ccc(F)cc2)c1\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O)N(C)S(C)(=O)=O
BJ1895299,OC(=O)CCNC(=O)c1ccccc1
BJ1894285,Nc1nc(NCCc2ccc(O)cc2)nc2nc(nn12)-c1ccco1
BJ1899033,ONC(=O)CCCCCCNC(=O)c1cnc(nc1)N(c1ccccc1)c1ccccc1
BJ1898760,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@@H](O)[C@H](O)c1ccc(O)cc1)[C@H](O)CCN
BJ1898880,O=C(N1CCC(CC1)N1CCCC1)c1ccc(C(=O)N2CCC(CC2)N2CCCC2)c(Nc2ccccc2)c1
BJ1898753,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(cc2)C(C)(C)C)nc(nc1OCCO)-c1ncccn1
BJ1898426,CCN1CCN(CC1)c1ccc(Nc2cc(ncn2)N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)cc1
BJ1899051,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1
BJ1898331,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O
BJ1896395,Fc1cc(ccn1)-c1ccc(OCc2ccccc2)c(c1)C(=O)Nc1cccnc1
BJ1895720,[H][C@@]1(CNCCO1)[C@H](Oc1ccccc1OCC)c1ccccc1.[H][C@]1(CNCCO1)[C@@H](Oc1ccccc1OCC)c1ccccc1
BJ1898296,Nc1ccn(C[C@@H](CO)OCP(O)(O)=O)c(=O)n1
BJ1898536,COc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1
BJ1898559,CN1CCN(CC1)c1c(F)cc2c(c1F)n(CCF)cc(C(O)=O)c2=O
BJ1898842,CN1CCCCC1CCN1c2ccccc2Sc2ccc(cc12)S(C)=O
BJ1898807,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
BJ1895319,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
BJ1897259,CC#C[C@@H](CC([O-])=O)c1ccc(OCc2cccc(c2)-c2ccc(cc2)C(F)(F)F)cc1
BJ1895293,NCCS
BJ1895353,CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(C)cc12 |t:8|
BJ1895379,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
BJ1894025,N[C@@H]1CCN(O)C1=O
BJ1899018,[H][C@@]12Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N1[C@@H](C)CO2
BJ1898971,CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc2c(N)ncnc12
BJ1898851,OC(C1CCN(CC1)C(=O)Oc1ccc(cc1)[N+]([O-])=O)(c1ccc2OCOc2c1)c1ccc2OCOc2c1
BJ1898613,CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC
BJ1899042,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1ccc(Cl)c(Cc2ccc(O[C@H]3CCOC3)cc2)c1
BJ1898511,O[C@@H]1CC(=C[C@@H](O)[C@H]1O)C(O)=O |c:3|
BJ1895716,N\C(Sc1ccc(N)cc1)=C(\C#N)c1ccccc1C(F)(F)F
BJ1896450,COc1ccc2nc3ccc(Cl)cc3c(SCCCN)c2c1
BJ1898221,COc1nc(N)nc2n(cnc12)C1OC(CO)C(O)C1O
BJ1898834,CC(C)(C)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1
BJ1898831,Clc1ccc([C@@H]2CS\C(S2)=C(\C#N)n2ccnc2)c(Cl)c1
BJ1898793,C[N+]1(C)CCC(CC1)=C(c1ccccc1)c1ccccc1
