compound,PC1,PC2,smiles
BJ1894759,84.97846668351238,-11.97164075391366,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O
BJ1894767,64.91926852603457,10.98556953336512,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc12)C(C)C
BJ1894751,68.44272436866834,-6.156978400319071,CCN1CCN(C(=O)NC(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C([O-])=O)c2ccccc2)C(=O)C1=O
BJ1895089,63.50072029664114,-7.0461053759708445,CC(C)(O)C(Cl)(Cl)Cl
BJ1894812,56.535402545546695,-8.73483898209152,C(C1=NCCN1)c1ccccc1 |t:1|
BJ1894670,90.53230778628836,29.244033801413337,[O-][N+](=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)O[N+]([O-])=O
BJ1895087,61.71721249612006,-10.406444474285442,[H][C@]12SCC(CSc3nnnn3C)=C(N1C(=O)[C@]2(NC(=O)C1SC(S1)=C(C(N)=O)C(O)=O)OC)C(O)=O |c:13|
BJ1894730,64.43851899652549,4.02947258115871,CCCCC1C(=O)N(N(C1=O)c1ccc(O)cc1)c1ccccc1
BJ1894983,69.857479428292,-0.8894435426958374,OC(=O)CCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1nccs1
BJ1894970,72.4915912934215,-11.487860094298702,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
BJ1894923,55.904208088054624,-15.391388216269997,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1
BJ1894932,43.94938616514264,-10.151254581253312,[H][C@@]12Cc3cn(C)c4cccc(c34)[C@]1(C[C@@H](COC(=O)c1cncc(Br)c1)CN2C)OC
BJ1894957,101.02514697365264,-0.929785673961592,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
BJ1894873,76.46557275200357,-13.75885944192132,Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1 |t:10|
BJ1894988,66.64937760934997,-14.362283708144515,CO\N=C(\C(=O)NC1C2SCC(COC(N)=O)=C(N2C1=O)C([O-])=O)c1ccco1 |c:16|
BJ1896722,96.09427912701896,0.1040597180403448,Cn1nccc1Nc1nccc(n1)-c1ccn([C@H](CO)c2ccc(Cl)c(F)c2)c(=O)c1
BJ1894704,89.47743471974044,-0.4811142946552684,NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
BJ1896480,87.4676449980404,0.9155345182297436,CC(C)(N)c1nc(c[nH]1)-c1ccc(OC(F)(F)F)cc1
BJ1894639,87.68122034482074,4.365381044508654,N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
BJ1894711,58.61839729441791,-0.0662504592143851,OC(=O)c1cccnc1
BJ1894633,75.61637792298231,-3.46941538469232,O=C1OCCN1\N=C\c1ccc(o1)N(=O)=O
BJ1894687,85.38580873923567,-0.8751994578251621,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])c3ccc(OC)cc3CC[C@@]21[H]
BJ1894752,65.57122397759916,15.454964842758896,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O |t:12|
BJ1894725,44.30363027173864,6.394758483053304,CN(C)CCOC(c1ccccc1)c1ccccc1C
BJ1895085,60.307891379875976,2.376234551157756,CC(=O)Nc1ccc(CC(O)=O)cc1
BJ1894807,60.08464415797364,-4.430602460797032,Cn1c2nc[nH]c2c(=O)n(C)c1=O
BJ1894659,73.34282488078685,-6.445717627782072,OCCOCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1
BJ1894728,64.41185627089658,-5.254220837532753,COC(=O)c1ccccc1COc1ccccc1[N+]([O-])=O
BJ1894782,79.66106683879475,23.339552047679632,CN1C2C[C@@H](C[C@H]1[C@H]1OC21)OC(=O)[C@H](CO)c1ccccc1
BJ1894976,80.12537592230927,-6.29895235272806,CC(/C=C/C1=C(C)CCCC1(C)C)=C\C=C\C(C)=C\C(O)=O |c:4|
BJ1894982,63.3718665401221,-6.32845859002825,CCn1cc(C(O)=O)c(=O)c2cnc(nc12)N1CCNCC1
BJ1894911,78.96489309494784,-8.479096918627011,CC(C(O)=O)c1cccc(Oc2ccccc2)c1
BJ1894919,69.62877731603946,-10.101719649379842,CC(C)(Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C
BJ1894944,63.110918247911286,-16.5571278122356,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
BJ1894615,72.02274710114953,-8.642565779935737,CNC[C@@H](O)c1ccc(O)c(O)c1
BJ1894610,67.57005868486566,-7.55796402488432,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
BJ1896713,-4.764828990085959,-3.710876539033127,CNC(=O)c1ccccc1Sc1ccc2c(\C=C\c3ccccn3)n[nH]c2c1
BJ1894674,88.5441896979707,11.023269221282066,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
BJ1896465,52.28646224124143,-3.994427626804436,OC(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)NC(=O)c1ccc(cc1)C(F)(F)F
BJ1894691,75.29260707640665,5.502131508796077,COc1ccccc1OCC(O)COC(N)=O
BJ1894583,87.599691588207,1.2714274181699965,"C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO |c:11,t:7|"
BJ1894629,37.438351924977184,-1.700193814149228,"C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C |c:12,t:8|"
BJ1894699,91.37998384928709,33.412567796477674,COCCc1ccc(OCC(O)CNC(C)C)cc1
BJ1894758,67.51753346124883,-5.000530584831998,CCC1(C(=O)NCNC1=O)c1ccccc1
BJ1894766,14.999391615873686,1.38959324451669,CC(CN1c2ccccc2Sc2ccccc12)N(C)C
BJ1894750,64.2926724807948,-9.052793557463664,CC(C)NCC(O)COc1cccc2[nH]ccc12
BJ1894801,66.21471799015075,-8.401195434741725,CC1=C(CC(O)=O)c2cc(F)ccc2C\1=C/c1ccc(cc1)S(C)=O |c:1|
BJ1894589,81.07485425339826,-1.3991325311660274,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
BJ1895088,44.86018687446462,-3.3946020892772024,Cc1nccn1CC1CCc2c(C1=O)c1ccccc1n2C
BJ1894731,52.23474409623201,-3.4331220042769948,Oc1cccc2cccnc12
BJ1894984,76.20442159910549,0.2081363085481384,NCC1CCC(CC1)C(O)=O
BJ1894959,40.314520644566734,-5.294959585034006,O=c1n([se]c2ccccc12)-c1ccccc1
BJ1894929,72.46809215421028,-8.060416681414354,COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O
BJ1894933,21.030387818054223,-9.098593296235387,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1
BJ1894954,69.12933531531603,6.149753635446793,CCOC(=O)NNc1nncc2ccccc12
BJ1894872,65.14761401637709,-18.181349002264565,CCN(CC)CC(=O)Nc1c(C)cccc1C
BJ1894989,62.62062390825325,-17.954394420952827,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12
BJ1896726,59.97966996597098,-14.319729038905828,CCc1c(C)c2cc3[nH]c(cc4nc(C(CCC(O)=O)C4C)c(CC(O)=O)c4[nH]c(cc1n2)c(C)c4C(O)=O)c(C)c3C=C
BJ1894717,86.66343075273248,-15.84200499284369,[H][C@]12CCC(=O)C=C1CCC1C3CC[C@@](OC(C)=O)(C#C)[C@@]3(C)CCC21 |c:6|
BJ1896461,119.77815784940437,42.45024750124231,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3cc(nc4c(C)cc(C)cc34)-c3ccccn3)cc2)c1C
BJ1894721,99.69902589835247,10.882047352014707,CNCCC=C1c2ccccc2CCc2ccccc12
BJ1894722,95.15643077887708,5.375868731266184,COc1ccc2[C@@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3c(OC)c12
BJ1894632,58.03109611814578,7.414491474447776,Fc1c[nH]c(=O)[nH]c1=O
BJ1894686,73.31230717118939,-0.6835791974351353,S=c1[nH]cnc2nc[nH]c12
BJ1894753,64.15946295248546,-1.2924290450304492,O=C(C1CCCCC1)N1CC2N(CCc3ccccc23)C(=O)C1
BJ1894726,81.92474759565415,-1.8121302669612769,[H][C@]12SC(C)(C)[C@@H](N1C(=O)C2NC(=O)c1c(C)onc1-c1ccccc1)C([O-])=O
BJ1895086,69.62341679563094,-5.26442765665113,CO\N=C(\C(=O)NC1C2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C(O)=O)c1csc(N)n1 |c:19|
BJ1894658,55.67236947703176,-2.9984550549743063,NC(=O)NO
BJ1894729,48.49214296284347,-8.877439579478347,Cc1cc(c(O)c(C)c1CC1=NCCN1)C(C)(C)C |t:11|
BJ1894794,76.42984310832247,4.602024475590243,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
BJ1894965,65.31404470312943,-3.6006462089797235,COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24 |c:12|
BJ1894971,60.62845213447392,-3.789040951985409,CC(C)C[C@H](NC(C)=O)C(O)=O
BJ1894922,44.003516405282326,13.42181716750014,CN1CCC(CC1)=C1c2ccccc2Sc2ccccc12
BJ1894918,72.9375920168132,-5.924891698788652,CCN(CC)CCNC(=O)COc1ccc(OC)cc1
BJ1894945,78.63929622949529,-11.01666083250004,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
BJ1894601,54.91170837899882,-8.577783357440039,CN(C)CCOC(c1ccccc1)c1ccccc1
BJ1894609,64.21185992083737,-6.139381000041443,"C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C2C(=O)c2c(O)cccc12 |c:22,t:11|"
BJ1894582,46.97582737394139,-10.782679875047323,CNCCCN1c2ccccc2CCc2ccccc12
BJ1894336,71.11301010508997,-15.12624693190767,CC1N(CC2=NCCN2)Cc2ccccc12 |t:4|
BJ1894694,83.26738179022087,-10.52786779765,C[N+]1(C)C2CC(CC1C1OC21)OC(=O)[C@@H](CO)c1ccccc1
BJ1894666,102.5751363924759,-2.005279822132848,OC1C(O)C(O)C(O)C(O)C1O
BJ1894640,105.45701370637286,-5.575095045668264,CC(C)CC(NC(=O)C(C)NC(=O)CNC(=O)C(NC=O)C(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCO
BJ1894690,95.89739876385524,7.998571027329159,Cn1cc[nH]c1=S
BJ1894757,25.10153446630703,12.647343875491355,COc1cc(NC(C)CCCN)c2ncccc2c1
BJ1894769,80.33720977873269,-5.392306946043107,CCCc1cc(=O)[nH]c(=S)[nH]1
BJ1894741,62.421534879699074,-5.166345421035565,NNCCc1ccccc1
BJ1895084,75.4309787771942,-7.490973793927037,CC(=O)Nc1ccc(cc1)C(O)=O
BJ1894802,70.79791526272044,0.1100779672638707,CC\C(c1ccccc1)=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1
BJ1894644,60.66931676597236,-8.720045703356089,OC(=O)c1ccc(cc1)S(=O)(=O)N(Cl)Cl
BJ1894797,72.51259175136576,-9.870754276979117,OC(=O)c1cc(ccc1O)\N=N\c1ccc(cc1)S(=O)(=O)Nc1ccccn1
BJ1894744,94.24361937822694,41.868559071813664,Oc1ccc(cc1)C1(OC(=O)c2ccccc12)c1ccc(O)cc1
BJ1894985,62.1434793128639,-1.3033189278140922,CCn1cc(C([O-])=O)c(=O)c2cc3OCOc3cc12
BJ1894960,84.72398894994402,70.5491648856916,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cc(F)c(=O)[nH]c1=O
BJ1894964,65.58352978202231,-11.522241498617948,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1
BJ1894934,75.46777632376187,-15.68608666167428,"COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1 |c:4,9|"
BJ1894953,56.4686771019022,-10.800903322211887,CC(=O)Nc1ccccc1
BJ1894875,68.69081819880678,4.740659522649427,CCCCOC(=O)c1ccc(N)cc1
BJ1894616,67.11794516537141,-13.522295333806913,[H][C@@]12CCC([C@H](C)\C=C\[C@H](C)C(C)C)[C@@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C
BJ1896509,67.71298533070987,-14.543222486772024,CC(=O)OC[C@H](N)C(O)=O
BJ1894634,66.68964419448467,-20.18373710349773,NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl
BJ1896496,66.49538714511155,-15.942579627451051,CN1CCN(CC1)C(=O)CN[C@@H]1C[C@H]1c1ccc(OCc2ccccc2)cc1
BJ1894651,99.5608322276735,14.842637476449276,NNc1nncc2ccccc12
BJ1894720,125.77100100499656,52.07354439532952,[H][C@]12CCC(=O)C=C1CCC1C3CC[C@@](O)(C#C)[C@@]3(CC)CCC21 |c:6|
BJ1894712,114.63517173562072,48.108066896697416,"COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC |c:4,9|"
BJ1894635,76.82620819010927,3.3827565153486248,[H][C@@]12C[C@@H](O)C3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@]4([H])CC[C@]3(C)[C@@]1(C)C[C@H](OC(C)=O)\C2=C(/CCC=C(C)C)C(O)=O
BJ1894677,92.08903268310124,-4.147718939110298,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@@H]([C@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O
BJ1894755,101.84944701319915,11.347279906383712,"CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3[C@@H](O)C[C@]12C |c:19,t:15|"
BJ1894723,71.23433106063365,16.904730130098244,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
BJ1895096,84.82142118636017,3.037189669409972,OC(=O)CCCCC1SCC2NC(=O)NC12
BJ1894806,75.80577188310319,-7.323906360866243,C1CN=C(N1)C1CCCc2ccccc12 |c:2|
BJ1894671,79.28573505663621,-7.955042442796103,CC(COc1ccccc1)NC(C)[C@H](O)c1ccc(O)cc1
BJ1894785,81.90689339016568,7.634881164893584,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O
BJ1894974,71.68986357156638,-8.641001037510819,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)C2[C@@]3(C)CC[C@H](OC(=O)CCC([O-])=O)C(C)(C)C3CC[C@@]12C)C([O-])=O |t:15|
BJ1894972,51.45377621777304,-4.791295801446645,CCCCOc1ccc(CC(=O)NO)cc1
BJ1894917,70.45791820746119,-2.7985570996465583,"CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O |c:32,t:21|"
BJ1894946,60.860852375444765,-8.499283911450686,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1
BJ1894603,45.340665472133374,-16.573034383880877,OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO
BJ1894600,55.09079698014193,-6.948015491911212,COc1ccc(C(=O)c2ccccc2O)c(O)c1
BJ1896725,81.46292505487038,-8.841331990093812,CC(C)=CCC\C(C)=C\CC\C(C)=C\CCC(O)OC\C=C(/C)CCC=C(C)C
BJ1894581,78.25293051300464,0.533359848250605,"[H][C@]12C[C@@]3([H])[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)c1c(O)ccc(Cl)c1[C@H]2O |c:21,t:10|"
BJ1894391,73.38652256350623,-20.020582479276044,C\C(O)=C(/C#N)C(=O)Nc1cc(Br)ccc1Br
BJ1894705,119.40720879793182,32.827979112389244,[H][C@]12SC(C)(C)C(N1C(=O)[C@H]2NC(=O)c1c(OCC)ccc2ccccc12)C([O-])=O
BJ1895076,91.99232801134512,1.4176438215997509,OC(=O)CSCC(=O)NC1CCSC1=O
BJ1894643,93.4236559654009,2.015906387848661,NC(=N)NCCN1CCCCCCC1
BJ1894689,98.52271734988534,15.980625754747264,COc1cccc(OC)c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C([O-])=O
BJ1894756,103.80158904565656,4.160856094266528,"C[C@]12CC(=O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO |c:13,t:9|"
BJ1894768,78.70351214505388,-6.140925840283593,CC(C)NCC(O)COc1cccc2ccccc12
BJ1894740,37.98166099239498,-4.581847332726989,Nc1ccc(\N=N\c2ccccc2)c(N)n1
BJ1895090,62.65092191880892,-5.306242215711881,CCNC(=O)\C=C\c1cccc(Br)c1
BJ1894803,68.99492181401351,-13.757932344362745,CC(C)(C)NCC(O)c1cc(O)cc(O)c1
BJ1894669,51.67055220589637,-12.061727184987577,CC(C)NCC(O)c1ccc(O)c(O)c1
BJ1894796,72.1125539409324,-3.3890907369456533,Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1
BJ1894745,57.85719220402605,-6.173706018675841,CCCCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1
BJ1894986,54.82035358882239,1.4310726262938196,[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@]2(NC(=O)Cc1cccs1)OC)C(O)=O |c:9|
BJ1894961,45.84808503820412,27.501309429790428,CC(CN1CCCCC1)C(=O)c1ccc(C)cc1
BJ1894916,75.43214738059098,-3.5915624374577666,Cc1cccc(Nc2ccccc2C(O)=O)c1C
BJ1894935,74.30477602273494,-8.584152266559109,CN1CCOC(c2ccccc2)c2ccccc2C1
BJ1894869,71.7173992281256,-9.632253018534405,[H]C(C)(CS)C(=O)N1CCC[C@@]1([H])C(O)=O
BJ1894874,85.56077519393179,-8.090415225158592,CCn1cc(C(O)=O)c(=O)c2ccc(C)nc12
BJ1894999,80.42218821186282,3.915097299168214,OC(=O)CN1C(=O)c2cccc3cccc(C1=O)c23
BJ1896562,70.96024658452406,-13.573615631011297,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O
BJ1894636,102.85152179749188,9.468452128210794,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC
BJ1894131,107.06869952740466,6.899252007937288,O=C1NCN(c2ccccc2)C11CCN(CC2COc3ccccc3O2)CC1
BJ1894650,91.52117015082251,5.859720806795306,C[N+]1(C)C2CC[C@H]1C[C@H](C2)OC(=O)C(O)c1ccccc1
BJ1895073,87.8399132823309,-0.4100806749545691,OC(=O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
BJ1894630,88.50244012674742,15.778064852734566,"CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C |c:25,t:21|"
BJ1894646,64.46960007315383,-4.61717739476777,CC1(C)S[C@@H]2C(N3C(=O)[C@H](NC3(C)C)c3ccccc3)C(=O)N2[C@H]1C([O-])=O |@:6|
BJ1894676,84.87556676821085,18.39113071828722,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
BJ1894754,91.24342810786248,12.79847539972385,COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)c1ccco1
BJ1894724,94.8141564957134,-9.212149718200791,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1
BJ1895095,81.19065063403593,24.36109388703441,C[N+](C)(C)CC([O-])=O
BJ1894795,74.07499733266494,16.640082912475975,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
BJ1894672,87.85318082788248,59.91117609863245,NC[C@H]1O[C@H](OC2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
BJ1894742,81.2810167586888,-6.33923646528605,O=C1C(C(=O)c2ccccc12)c1ccccc1
BJ1894783,78.44024001263564,-7.997201603030962,OC(=O)c1ccccc1O
BJ1894975,92.5897333844234,19.088500256445982,CC(C(O)=O)c1ccc2c(c1)[nH]c1ccc(Cl)cc21
BJ1894973,75.3952284236987,-11.938934187981504,CCCCNc1cc(cc(c1Oc1ccccc1)S(N)(=O)=O)C(O)=O
BJ1894920,93.95068244733528,-4.728943011741967,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1ccccc1
BJ1894928,78.95249572531719,1.3238849952915357,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
BJ1894947,78.08427242642026,-9.313083763072814,CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O
BJ1894602,43.759616642159685,-6.221755833576283,CN1CCC(CC1)OC(c1ccccc1)c1ccccc1
BJ1894599,86.5139399625689,-10.467868575970387,CC1(C)OC(=O)NC1=O
BJ1894617,111.2507198209146,10.83422596187252,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C
BJ1894619,87.79085744399283,-11.023957589541842,C[C@]12CCC3C(CCc4cc(O)ccc34)C1CC[C@@H]2O
BJ1896056,81.36001694157207,-11.859892575183451,CCN(CCNC(=O)Nc1ccccc1Br)c1cccc(C)c1
BJ1897287,98.15088067071866,-4.759047440242542,COc1cnc(nc1)-c1ccc(Cn2c(CC(C)(C)C(O)=O)c(SC(C)(C)C)c3cc(OC[C@@H]4Cc5ccccc5N4C(C)=O)ccc23)cc1
BJ1897086,84.23804109187685,-9.542887908206808,C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O
BJ1897668,78.87019960452086,-13.315099889086706,CC(=O)N1CCC(CC1)C(=O)N(CCCN1CCC(Cc2ccc(cc2)C(N)=O)CC1)c1ccc(C)c(Cl)c1
BJ1897094,71.07642763382214,-1.918559328253884,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)[C@H](CC)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
BJ1894389,67.04731294101538,-14.352614404373536,Cl\C(=C/n1cncn1)c1ccc(Cl)cc1Cl
BJ1894093,52.8039581156283,-12.138481798044982,C(CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1
BJ1894355,83.40988842973529,-2.256366076530487,Clc1ccc2nc(NC(=O)Cc3ccccc3)n3nc(nc3c2c1)-c1ccco1
BJ1894323,71.07464967962105,-3.3675554177140934,CC(C)(C)c1onc(O)c1CC(N)C(O)=O
BJ1894345,69.42843161983535,-3.861606364301848,CS(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1
BJ1897210,85.56948209699068,-6.969094681463359,CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O
BJ1896986,84.77089143807716,5.378696620521828,CC(C)=CCC\C(C)=C\CC\C(C)=C\C=C\C(C)=C\C(O)=O
BJ1896994,18.34873231028314,-1.6815556572640895,Fc1ccc(cc1)-c1nc([nH]c1-c1ccncc1)-c1c(F)cccc1F
BJ1897232,71.8987075986565,-9.924659041144697,N.[Pt++].[O-]CC([O-])=O
BJ1897362,41.41857048438426,-24.149338938280525,CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1
BJ1897116,65.50782593951483,10.038734594327368,O=c1[nH][nH]c2nc(CN3Cc4ccccc4C3)nc3cccc1c23
BJ1897495,46.14705635028867,-17.98378807762168,Clc1cccc(c1)N1CCN(Cc2cncn2Cc2ccc(cc2)C#N)CC1=O
BJ1897603,52.15429664539766,-13.38521021981189,OC(=O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O
BJ1897612,65.72314881414687,-14.787514148329077,CCc1cc(O)c(Oc2ccc(cc2F)C(N)=O)cc1F
BJ1894625,106.76186485698084,11.228719011356104,CC[C@@H](CO)NCCN[C@@H](CC)CO
BJ1894540,106.97973026171492,0.53429032594226,"[H][C@]12SCC(C)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C1=CCC=CC1)C(O)=O |c:5,22,t:19|"
BJ1894178,119.9973591119039,5.499671876317841,CC1(C)CCC(C)(C)c2cc(ccc12)C(=O)Nc1ccc(cc1)C(O)=O
BJ1897341,76.05117745597231,-1.6785534760031249,CONC(=N)c1ccc(cc1)-c1ccc(o1)-c1ccc(cc1)C(=N)NOC
BJ1897048,71.35778714985243,-5.189249277985994,Fc1ccccc1-c1nc2ccn(Cc3ccc(nn3)-c3ccc(cc3C(F)(F)F)C(F)(F)F)cc2n1
BJ1897517,77.1698457474612,-7.75316295936957,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1
BJ1897358,75.31862879496559,-7.60979470061253,Cc1ccc(cc1)S(=O)(=O)OCC(=O)Nc1ccc(C(O)=O)c(O)c1
BJ1894181,79.18833343290906,-2.7120850468430246,[H][C@@](N1C[C@@H](C)N(CC=C)C[C@@H]1C)(c1ccc(cc1)C(=O)N(CC)CC)c1cccc(OC)c1
BJ1896426,79.86924232402906,-6.344614348338922,CN1CCCC1CCSc1ccc(O)cc1
BJ1894359,76.152010560525,9.610463123100269,[H][C@](N)(C(O)=O)[C@@]([H])(OCc1ccccc1)C(O)=O.[H][C@@](N)(C(O)=O)[C@]([H])(OCc1ccccc1)C(O)=O
BJ1896108,72.3221800306525,-4.376058408365531,CCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C
BJ1897257,92.73023232330644,-0.217499679663534,O=C(Nc1nc2ccc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc2s1)c1ccccc1
BJ1897207,76.92634550583254,-4.883358230967143,CCc1ccc(Cc2ccc3CO[C@]4(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c2)cc1
BJ1897689,62.99881547543841,-1.1507876291412076,CCOC(=O)c1ccc(cc1)-n1cc(Cc2cnc(OCC)nc2)c(=O)nc1SCc1ccc(F)cc1
